mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,weekend,sensation,peak_hr,season_1,season_2,season_3,season_4,weathersit_1,weathersit_2,weathersit_3,weathersit_4
12,0,0,5,1,0.24,0.2879,0.65,0.0,0,0.9379,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,19,0,1,1,0.62,0.5909,0.73,0.0896,0,1.3209,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,2,0,1,1,0.7,0.6515,0.7,0.2239,0,1.3515,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,11,0,1,1,0.42,0.4242,0.71,0.2985,0,1.1341999999999999,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,7,0,0,0,0.6,0.5455,0.88,0.0,1,1.4255,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,9,0,3,1,0.54,0.5152,0.88,0.4478,0,1.3952,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,6,0,2,1,0.48,0.4697,0.67,0.0,0,1.1397,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,10,0,1,1,0.62,0.6212,0.5,0.2836,0,1.1212,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,16,0,4,1,0.62,0.6212,0.41,0.1045,0,1.0312,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,5,0,6,0,0.2,0.2273,1.0,0.0896,1,1.2273,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,23,0,2,1,0.68,0.6364,0.57,0.0,0,1.2064,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,11,0,0,0,0.4,0.4091,0.94,0.2537,1,1.3491,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,12,0,0,0,0.46,0.4545,0.38,0.3881,1,0.8345,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,0,2,1,0.28,0.2727,0.52,0.2537,0,0.7927,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,6,0,1,1,0.5,0.4848,0.72,0.1343,0,1.2048,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,4,0,3,1,0.6,0.6212,0.4,0.2537,0,1.0211999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,6,0,1,1,0.48,0.4697,0.82,0.0,0,1.2896999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,20,0,4,1,0.38,0.3939,0.29,0.4627,0,0.6839,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,2,0,0,0,0.34,0.3485,0.87,0.0896,1,1.2185,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,15,0,1,1,0.8,0.7121,0.41,0.3582,0,1.1220999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,3,0,5,1,0.68,0.6364,0.69,0.1642,0,1.3264,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,8,0,3,1,0.78,0.7424,0.62,0.1045,0,1.3624,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,12,0,4,1,0.84,0.8182,0.56,0.2537,0,1.3782,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,8,0,0,0,0.46,0.4545,0.72,0.2537,1,1.1745,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,20,0,2,1,0.16,0.1515,0.93,0.194,0,1.0815000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,7,0,5,1,0.46,0.4545,0.82,0.1045,0,1.2745,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,17,0,1,1,0.74,0.6818,0.55,0.1343,0,1.2318,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,22,0,4,1,0.62,0.5758,0.83,0.2537,0,1.4058,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,17,0,5,1,0.76,0.6818,0.4,0.194,0,1.0817999999999999,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7,22,0,2,1,0.76,0.697,0.55,0.1343,0,1.2469999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,4,0,0,0,0.4,0.4091,0.4,0.0,1,0.8091,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11,8,0,2,1,0.54,0.5152,0.68,0.1045,0,1.1952,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,22,0,4,1,0.6,0.6212,0.46,0.1642,0,1.0812,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,2,1,5,0,0.4,0.4091,0.76,0.0,0,1.1691,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4,15,0,1,1,0.74,0.6667,0.48,0.5224,0,1.1467,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,1,0,3,1,0.68,0.6364,0.79,0.2985,0,1.4264000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,5,0,0,0,0.62,0.5606,0.88,0.2239,1,1.4405999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,5,0,1,1,0.38,0.3939,0.94,0.1045,0,1.3338999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,4,0,5,1,0.52,0.5,0.83,0.194,0,1.33,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,17,0,2,1,0.4,0.4091,0.87,0.1343,0,1.2791000000000001,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,11,0,0,0,0.32,0.303,0.49,0.2537,1,0.7929999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,12,0,0,0,0.44,0.4394,0.88,0.1343,1,1.3194,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,2,0,1,1,0.62,0.5909,0.73,0.2836,0,1.3209,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,5,0,0,0,0.78,0.7424,0.62,0.0,1,1.3624,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,17,0,3,1,0.64,0.6061,0.69,0.1045,0,1.2961,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,12,0,4,1,0.76,0.7273,0.66,0.2836,0,1.3873,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,8,0,3,1,0.62,0.5606,0.88,0.1045,0,1.4405999999999999,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,22,0,1,1,0.62,0.5758,0.83,0.2537,0,1.4058,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,15,0,1,1,0.86,0.803,0.47,0.2537,0,1.2730000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,22,0,2,1,0.6,0.5455,0.88,0.0896,0,1.4255,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11,23,0,6,0,0.32,0.3333,0.57,0.1045,1,0.9033,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,3,0,1,1,0.22,0.2273,0.64,0.194,0,0.8673,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,18,0,4,1,0.76,0.6818,0.45,0.1343,0,1.1318,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,21,0,2,1,0.74,0.697,0.66,0.2836,0,1.357,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,6,0,2,1,0.56,0.5303,0.83,0.1045,0,1.3603,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,15,0,2,1,0.72,0.6515,0.34,0.2239,0,0.9915,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,23,0,6,0,0.8,0.7727,0.59,0.1045,1,1.3627,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,14,0,3,1,0.82,0.7576,0.46,0.1642,0,1.2176,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,0,0,1,1,0.72,0.6818,0.62,0.2537,0,1.3018,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,0,0,1,1,0.22,0.2727,0.69,0.0,0,0.9626999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,20,0,6,0,0.62,0.5758,0.83,0.2537,1,1.4058,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5,20,0,4,1,0.68,0.6364,0.44,0.1642,0,1.0764,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,18,0,1,1,0.78,0.697,0.43,0.194,0,1.127,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,0,0,1,1,0.22,0.2727,0.69,0.0,0,0.9626999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,8,0,2,1,0.18,0.197,0.93,0.1642,0,1.127,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,21,0,2,1,0.14,0.1061,0.33,0.4627,0,0.43610000000000004,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,18,0,6,0,0.72,0.697,0.79,0.1343,1,1.487,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,12,0,4,1,0.46,0.4545,0.38,0.1642,0,0.8345,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,23,0,5,1,0.66,0.6061,0.78,0.0896,0,1.3860999999999999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7,5,0,5,1,0.68,0.6364,0.79,0.2537,0,1.4264000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,12,0,1,1,0.34,0.303,0.71,0.3582,0,1.013,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12,6,0,1,1,0.38,0.3939,0.94,0.1642,0,1.3338999999999999,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,12,0,0,0,0.92,0.8939,0.42,0.194,1,1.3139,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6,1,0,0,0,0.64,0.5758,0.83,0.1045,1,1.4058,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,14,0,6,0,0.48,0.4697,0.33,0.194,1,0.7997000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,5,0,4,1,0.7,0.6667,0.84,0.1045,0,1.5067,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
9,23,0,3,1,0.64,0.6061,0.69,0.1045,0,1.2961,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3,14,0,3,1,0.56,0.5303,0.78,0.0,0,1.3103,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2,0,0,0,0.5,0.4848,0.88,0.194,1,1.3648,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12,11,0,6,0,0.32,0.2879,0.53,0.4179,1,0.8179000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,5,0,5,1,0.54,0.5152,0.88,0.1045,0,1.3952,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,18,0,4,1,0.48,0.4697,0.67,0.4627,0,1.1397,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8,7,0,2,1,0.66,0.6061,0.83,0.0896,0,1.4361,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10,1,0,0,0,0.22,0.2121,0.87,0.2537,1,1.0821,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,6,0,3,1,0.68,0.6364,0.89,0.1045,0,1.5264,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,2,0,2,1,0.26,0.2727,0.93,0.1045,0,1.2027,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,11,0,2,1,0.32,0.3333,0.45,0.1343,0,0.7833,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,12,0,1,1,0.8,0.7273,0.43,0.194,0,1.1573,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,12,0,3,1,0.62,0.6212,0.57,0.2239,0,1.1911999999999998,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,10,0,2,1,0.64,0.6061,0.69,0.3582,0,1.2961,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,8,0,3,1,0.62,0.6061,0.69,0.0,0,1.2961,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,10,1,1,0,0.56,0.5303,0.73,0.1642,0,1.2603,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
12,16,0,5,1,0.42,0.4242,0.41,0.0896,0,0.8342,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,2,0,1,1,0.56,0.5303,0.94,0.2537,0,1.4703,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,0,0,2,1,0.36,0.3485,0.87,0.1642,0,1.2185,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,6,0,1,1,0.36,0.3182,0.71,0.4627,0,1.0282,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,19,0,6,0,0.72,0.6667,0.48,0.2836,1,1.1467,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,7,0,3,1,0.52,0.5,0.77,0.2537,0,1.27,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
12,17,0,4,1,0.34,0.3333,0.66,0.194,0,0.9933000000000001,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,1,0,4,1,0.34,0.3333,0.81,0.1343,0,1.1433,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,7,0,1,1,0.42,0.4242,0.28,0.194,0,0.7042,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,6,0,5,1,0.76,0.7424,0.75,0.0896,0,1.4924,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,2,0,2,1,0.7,0.6667,0.84,0.1343,0,1.5067,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,8,0,0,0,0.68,0.6364,0.65,0.2239,1,1.2864,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,1,0,4,1,0.7,0.6667,0.79,0.1343,0,1.4567,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,16,0,3,1,0.38,0.3939,0.58,0.3881,0,0.9739,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,7,0,4,1,0.72,0.6818,0.7,0.1642,0,1.3818,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,22,0,6,0,0.68,0.6364,0.83,0.3881,1,1.4664,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,5,1,1,0,0.24,0.2121,0.6,0.3582,0,0.8121,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,5,0,4,1,0.48,0.4697,0.82,0.3582,0,1.2896999999999998,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3,4,0,4,1,0.24,0.2273,0.93,0.2537,0,1.1573,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9,16,0,2,1,0.76,0.7273,0.7,0.4179,0,1.4272999999999998,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
12,7,0,3,1,0.36,0.3636,0.87,0.1045,0,1.2336,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,8,0,5,1,0.2,0.2273,0.69,0.0896,0,0.9173,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,7,1,1,0,0.24,0.2121,0.32,0.3881,0,0.5321,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0,0,6,0,0.28,0.2879,0.81,0.1045,1,1.0979,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,4,0,0,0,0.36,0.3485,0.71,0.1642,1,1.0585,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
9,3,0,0,0,0.48,0.4697,0.55,0.2985,1,1.0197,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,4,0,1,1,0.64,0.5909,0.78,0.1642,0,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,17,0,6,0,0.64,0.6212,0.5,0.1343,1,1.1212,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,13,0,5,1,0.7,0.6515,0.54,0.1642,0,1.1915,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,9,1,1,0,0.54,0.5152,0.77,0.0,0,1.2852000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,22,0,6,0,0.14,0.1061,0.39,0.3881,1,0.4961,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,19,0,0,0,0.66,0.6061,0.83,0.194,1,1.4361,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,22,0,2,1,0.3,0.2879,0.56,0.2239,0,0.8479000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,11,0,2,1,0.6,0.6212,0.33,0.4179,0,0.9512,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,19,0,0,0,0.84,0.7424,0.39,0.1343,1,1.1324,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,19,0,0,0,0.76,0.7121,0.58,0.194,1,1.2921,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2,18,0,5,1,0.32,0.2879,0.49,0.4925,0,0.7779,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0,0,3,1,0.26,0.2879,0.65,0.0896,0,0.9379,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,4,0,6,0,0.26,0.2727,0.65,0.1045,1,0.9227000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,11,0,0,0,0.58,0.5455,0.49,0.0896,1,1.0354999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,12,0,5,1,0.62,0.5909,0.78,0.3582,0,1.3709,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,16,0,6,0,0.54,0.5152,0.37,0.0,1,0.8852,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
4,22,0,0,0,0.34,0.2879,0.87,0.5224,1,1.1579,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,7,0,5,1,0.42,0.4242,0.94,0.0,0,1.3641999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,22,0,4,1,0.5,0.4848,0.82,0.2985,0,1.3048,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6,0,0,0,0,0.7,0.6515,0.65,0.0,1,1.3014999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6,8,0,6,0,0.6,0.6212,0.46,0.0896,1,1.0812,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10,7,0,6,0,0.42,0.4242,0.94,0.0896,1,1.3641999999999999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,10,0,1,1,0.8,0.7273,0.43,0.2537,0,1.1573,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,2,0,5,1,0.66,0.6212,0.69,0.0,0,1.3112,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,1,0,3,1,0.7,0.6667,0.74,0.1343,0,1.4066999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2,17,0,2,1,0.42,0.4242,0.38,0.3582,0,0.8042,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7,9,0,6,0,0.78,0.7424,0.59,0.1045,1,1.3323999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,22,0,6,0,0.66,0.6061,0.78,0.0896,1,1.3860999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,20,0,5,1,0.24,0.2424,0.41,0.1642,0,0.6524,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,20,0,1,1,0.26,0.2273,0.37,0.4627,0,0.5972999999999999,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,6,0,2,1,0.54,0.5152,0.73,0.1045,0,1.2452,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,19,0,5,1,0.7,0.6364,0.45,0.2239,0,1.0864,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,11,0,0,0,0.36,0.3485,0.53,0.2239,1,0.8785000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,8,0,5,1,0.58,0.5455,0.6,0.0896,0,1.1455,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,3,0,2,1,0.7,0.6515,0.65,0.1343,0,1.3014999999999999,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
7,15,1,3,0,0.92,0.8485,0.35,0.2985,0,1.1985000000000001,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5,9,0,6,0,0.54,0.5152,0.49,0.0,1,1.0051999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,6,0,0,0,0.26,0.2576,0.56,0.1642,1,0.8176000000000001,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,2,0,2,1,0.5,0.4848,0.72,0.0896,0,1.2048,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,17,0,3,1,0.56,0.5303,0.94,0.1642,0,1.4703,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,14,0,5,1,0.5,0.4848,0.36,0.2537,0,0.8448,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2,8,0,2,1,0.24,0.197,0.56,0.4925,0,0.7570000000000001,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,0,2,1,0.32,0.3333,0.93,0.1343,0,1.2633,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,6,0,3,1,0.52,0.5,0.83,0.2537,0,1.33,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
11,4,0,3,1,0.44,0.4394,1.0,0.2239,0,1.4394,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,19,0,2,1,0.46,0.4545,0.59,0.0,0,1.0445,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8,19,0,1,1,0.78,0.7424,0.59,0.194,0,1.3323999999999998,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8,14,0,4,1,0.88,0.7727,0.32,0.2239,0,1.0927,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,1,0,3,1,0.42,0.4242,0.94,0.1642,0,1.3641999999999999,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8,22,0,1,1,0.66,0.6212,0.69,0.2537,0,1.3112,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,23,0,5,1,0.32,0.3333,0.93,0.1045,0,1.2633,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8,19,0,4,1,0.66,0.6061,0.78,0.3284,0,1.3860999999999999,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12,19,0,0,0,0.3,0.3333,0.42,0.0,1,0.7533,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,8,0,0,0,0.12,0.1212,0.54,0.2239,1,0.6612,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,12,0,3,1,0.54,0.5152,0.39,0.3582,0,0.9052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,7,0,2,1,0.12,0.1515,0.74,0.1343,0,0.8915,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,5,0,2,1,0.12,0.1515,0.68,0.1045,0,0.8315,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,21,0,6,0,0.18,0.2121,0.74,0.0896,1,0.9521,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,6,0,5,1,0.64,0.5909,0.78,0.1343,0,1.3709,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3,4,0,3,1,0.24,0.2576,0.75,0.1045,0,1.0076,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,5,0,3,1,0.28,0.2576,0.52,0.3284,0,0.7776000000000001,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3,11,0,3,1,0.34,0.3333,0.87,0.194,0,1.2033,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,22,0,0,0,0.74,0.697,0.7,0.2985,1,1.3969999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,22,0,2,1,0.46,0.4545,0.88,0.1045,0,1.3345,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,5,0,0,0,0.78,0.7576,0.66,0.0896,1,1.4176000000000002,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11,17,0,6,0,0.36,0.3333,0.46,0.2985,1,0.7933,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
10,14,0,6,0,0.48,0.4697,0.48,0.2239,1,0.9497,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9,19,0,2,1,0.6,0.5455,0.88,0.2985,0,1.4255,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6,12,0,2,1,0.7,0.6667,0.74,0.1642,0,1.4066999999999998,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,17,0,6,0,0.32,0.303,0.36,0.2836,1,0.663,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,9,0,4,1,0.24,0.2121,0.52,0.3881,0,0.7321,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,16,0,6,0,0.24,0.2273,0.38,0.2239,1,0.6073,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,7,0,4,1,0.64,0.5758,0.89,0.0896,0,1.4658,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,6,0,4,1,0.64,0.5909,0.78,0.4627,0,1.3709,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,19,0,5,1,0.46,0.4545,0.88,0.0,0,1.3345,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,14,0,4,1,0.84,0.7879,0.49,0.2537,0,1.2779,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,2,0,3,1,0.6,0.5606,0.83,0.1642,0,1.3906,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,9,0,3,1,0.6,0.6061,0.64,0.194,0,1.2461,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
11,9,1,4,0,0.3,0.3333,0.65,0.0,0,0.9833000000000001,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,3,0,2,1,0.44,0.4394,0.54,0.194,0,0.9794,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5,16,0,5,1,0.78,0.7121,0.52,0.2239,0,1.2321,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
